
﻿
免责声明https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw9ma4gUo3YLDvgU.mp4
免责声明https://ghproxy.com/https://raw.githubusercontent.com/sun520999/m3u/master/Video/shengming.mp4
厦门频道,#genre#
云南卫视,http://39.135.49.136:6610/PLTV/88888888/224/3221225853/1.m3u8?servicetype=1
漳州,http://39.135.49.136:6610/PLTV/88888888/224/3221227169/1.m3u8?servicetype=1
浙江卫视,http://39.135.49.136:6610/PLTV/88888888/224/3221227193/1.m3u8?servicetype=1
浙江卫视,http://39.135.49.136:6610/PLTV/88888888/224/3221225825/1.m3u8?servicetype=1
浙江卫视,http://39.135.49.136:6610/PLTV/88888888/224/3221225870/1.m3u8?servicetype=1
中国天气,http://39.135.49.136:6610/PLTV/88888888/224/3221227210/1.m3u8?servicetype=1
重庆卫视,http://39.135.49.136:6610/PLTV/88888888/224/3221227240/1.m3u8?servicetype=1
重庆卫视,http://39.135.49.136:6610/PLTV/88888888/224/3221225831/1.m3u8?servicetype=1
综合,http://39.135.49.136:6610/PLTV/88888888/224/3221227218/1.m3u8?servicetype=1










GAT测试,#genre#
凤凰中文,http://play-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv2.m3u8
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G.m3u8
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G_tv1.m3u8
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G_tv2.m3u8
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G_tv2.m3u8
凤凰资讯,http://play-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰资讯,http://play-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv1.m3u8
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv2.m3u8
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8
凤凰电影,http://111.59.189.40:8445/tsfile/live/1022_1.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0




台视,rtmp://119.81.124.89/sat/tv071

中视,rtmp://119.81.124.89/sat/tv091

民视,rtmp://119.81.124.89/sat/tv051

华视,rtmp://119.81.124.89/sat/tv111
TVBS新闻,rtmp://119.81.124.89/sat/tv551
TVBS欢乐,rtmp://119.81.124.89/sat/tv421
东森财经,rtmp://119.81.124.89/sat/tv571
纬来日本,rtmp://119.81.124.89/sat/tv771
纬来育乐,rtmp://119.81.124.89/sat/tv701
纬来体育,rtmp://119.81.124.89/sat/tv721
ELEVEN 1,rtmp://119.81.124.89/sat/tv731
ELEVEN 2,rtmp://119.81.124.89/sat/tv741


中视菁采,http://www.336699.live:1935/blockfour/4gtv-4gtv064.stream/playlist.m3u8

爱丽达娱乐,http://www.336699.live:1935/blockfour/4gtv-4gtv070.stream/playlist.m3u8

影迷纪实台,http://www.336699.live:1935/blocksix/4gtv-live023.stream/chunklist.m3u8

龙华日韩,http://www.336699.live:1935/blockfour/litv-longturn11.stream/playlist.m3u8

靖洋戏剧,http://www.336699.live:1935/blockfour/4gtv-4gtv045.stream/playlist.m3u8

采昌影剧,http://www.336699.live:1935/blockfour/4gtv-4gtv049.stream/playlist.m3u8

靖天国际,http://www.336699.live:1935/blockfour/4gtv-4gtv063.stream/playlist.m3u8

靖天戏剧,http://www.336699.live:1935/blockfour/4gtv-4gtv058.stream/playlist.m3u8

靖天映画,http://www.336699.live:1935/blockfour/4gtv-4gtv055.stream/playlist.m3u8

靖天欢乐,http://www.336699.live:1935/blockfour/4gtv-4gtv054.stream/playlist.m3u8

靖天育乐,http://www.336699.live:1935/blockfour/4gtv-4gtv062.stream/playlist.m3u8

靖天卡通,http://www.336699.live:1935/blockfour/4gtv-4gtv044.stream/playlist.m3u8

经典电影,http://www.336699.live:1935/blocksix/4gtv-live021.stream/playlist.m3u8

经典卡通,http://www.336699.live:1935/blocksix/4gtv-live022.stream/chunklist.m3u8

精选动漫,http://www.336699.live:1935/blocksix/4gtv-live024.stream/chunklist.m3u8

i-Fun动漫,http://www.336699.live:1935/blockfour/litv-ftv15.stream/playlist.m3u8

Lifetime,http://www.336699.live:1935/blocksix/4gtv-live029.stream/chunklist.m3u8

宠物台,http://www.336699.live:1935/blocksix/4gtv-live110.stream/chunklist.m3u8

生活时尚,http://www.336699.live:1935/blocksix/4gtv-live122.stream/chunklist.m3u8

全球财经,http://www.336699.live:1935/blocksix/4gtv-live060.stream/chunklist.m3u8

LIVE互动英语,http://www.336699.live:1935/blocksix/4gtv-live030.stream/chunklist.m3u8

半岛国际新闻,http://www.336699.live:1935/blockfour/litv-ftv10.stream/playlist.m3u8

VOA美国之音,http://www.336699.live:1935/blockfour/litv-ftv03.stream/playlist.m3u8

ARIRANG阿里郎,http://www.336699.live:1935/blockfour/4gtv-4gtv079.stream/playlist.m3u8

ELTA生活旅游,http://www.336699.live:1935/blocksix/4gtv-live120.stream/chunklist.m3u8

Gobal,http://www.336699.live:1935/blocksix/4gtv-live112.stream/chunklist.m3u8

中天美食旅游,http://www.336699.live:1935/blocksix/4gtv-live123.stream/chunklist.m3u8

CNN,http://www.336699.live:1935/blocksix/4gtv-live130.stream/chunklist.m3u8

MCE,http://www.336699.live:1935/blocksix/4gtv-live157.stream/chunklist.m3u8

TRACE,http://www.336699.live:1935/blockfour/4gtv-4gtv082.stream/playlist.m3u8

NBA TV,http://sharkytv.com:2082/gJQeCDEUMQ/G5A73jP2aj7fbBy/130957

滚动力,http://www.336699.live:1935/blocksix/4gtv-live012.stream/chunklist.m3u8

智林体育,http://www.336699.live:1935/blockfour/4gtv-4gtv101.stream/playlist.m3u8

TRACE Sport Stars,http://www.336699.live:1935/blockfour/4gtv-4gtv077.stream/playlist.m3u8

GINX Esports TV,http://www.336699.live:1935/blockfour/4gtv-4gtv053.stream/playlist.m3u8

Mezzo Live,http://www.336699.live:1935/blockfour/4gtv-4gtv083.stream/playlist.m3u8

纬来体育,http://123.51.230.108:18509/.m3u8

starworld,http://123.51.230.108:18504/.m3u8

好消息,http://123.51.230.108:18507/.m3u8

NHK,http://123.51.230.108:18525/.m3u8

东森戏剧,http://123.51.230.108:18538/.m3u8

八大第一台,http://123.51.230.108:18539/.m3u8

人间卫视,http://123.51.230.108:18561/.m3u8

民视新闻台,http://123.51.230.108:18663/.m3u8

东森财经,http://123.51.230.108:18515/.m3u8

龙华日韩,http://123.51.230.108:18551/.m3u8

东风37,http://123.51.230.108:18560/.m3u8




凤凰电影,http://111.59.189.40:8445/tsfile/live/1022_1.m3u8
金马电影,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8




翡翠台,http://23.237.10.66:16106
TVB翡翠华丽,http://23.237.10.66:16410
民视无线台,http://23.237.10.66:16334
TVB J2,http://23.237.10.66:16106
台视,http://23.237.10.66:16344
TVB Jade,http://23.237.10.66:16106
Kix,http://23.237.10.66:16106
Stockton GovTV,http://23.237.10.66:16106
BOO驚悚台,http://23.237.10.66:16420
印度電影,http://23.237.10.66:16054
電視劇場,http://23.237.10.66:16406
中天新闻http://23.237.10.66:16372
翡翠华丽http://23.237.10.66:16410
TVB华丽台,http://23.237.10.66:16410
MULTI SHOW,http://23.237.10.66:16124
丹麥-Sportv2,http://23.237.10.66:16180
翡翠台,http://23.237.10.66:16410
星衛娛樂台,http://23.237.10.66:16359
中天綜合 HD,http://23.237.10.66:16372
台視HD,http://23.237.10.66:16344
民視HD,http://23.237.10.66:16334
Mediacorp Suria,http://23.237.10.66:16492
AL JADEED,http://23.237.10.66:16106
CGTN Documentary,http://23.237.10.66:16473
DIDIK TV,http://23.237.10.66:16404
DIDIK TV,http://23.237.10.66:16405
民视HD,http://23.237.10.66:16334
台视HD,http://23.237.10.66:16344
AL JADEED LEBANON,http://23.237.10.66:16106
CTi亞洲台,http://23.237.10.66:16106
CGTN,http://23.237.10.66:16428
TVB,http://23.237.10.66:16106
KotiTV,http://23.237.10.66:16106
AniPlus,http://23.237.10.66:16106
TVB Jade,http://23.237.10.66:16106
纬来体育,http://123.51.230.108:18509/.m3u8
starworld,http://123.51.230.108:18504/.m3u8
好消息,http://123.51.230.108:18507/.m3u8
NHK,http://123.51.230.108:18525/.m3u8
东森戏剧,http://123.51.230.108:18538/.m3u8
八大第一台,http://123.51.230.108:18539/.m3u8
人间卫视,http://123.51.230.108:18561/.m3u8
民视新闻台,http://123.51.230.108:18663/.m3u8
东森财经,http://123.51.230.108:18515/.m3u8
龙华日韩,http://123.51.230.108:18551/.m3u8
东风37,http://123.51.230.108:18560/.m3u8
大愛1台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大愛2台,https://pulltv1.wanfudaluye.com/live/tv2.m3u8
大愛2台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8



GT测试4G,#genre#
台视,http://2023.stream-link.org/playlist/ttv

台视,http://2023.stream-link.org/playlist/ttv

华视,http://2023.stream-link.org/playlist/cts_zy

中视新闻,http://2023.stream-link.org/playlist/ctv_news

民视新闻,http://2023.stream-link.org/playlist/ftv_news

华视新闻,http://2023.stream-link.org/playlist/cts_news

中天新闻,http://2023.stream-link.org/playlist/cti_news

寰宇新闻台,http://2023.stream-link.org/playlist/global_tw

TVBS HD,http://2023.stream-link.org/playlist/tvbs

TVBS新闻,http://2023.stream-link.org/playlist/tvbs_news

TVBS新闻,http://2023.stream-link.org/playlist/tvbs_news

三立LIVE,http://2023.stream-link.org/playlist/set_news

三立LIVE+,http://2023.stream-link.org/playlist/set_news+

三立財經,http://2023.stream-link.org/playlist/set_inews

东森LIVE,http://2023.stream-link.org/playlist/ebc_news

东森LIVE,http://2023.stream-link.org/playlist/ebc_news

东森LIVE,http://2023.stream-link.org/playlist/ebc_news

東森財經,http://2023.stream-link.org/playlist/ebc_finance

東森yoyo,http://2023.stream-link.org/playlist/ebc_yoyo

中天综合,http://2023.stream-link.org/playlist/cti_zh





电影轮播,#genre#
周星驰,http://live.aptvapp.com/live/huya/11342412
林正英,http://live.aptvapp.com/live/huya/11342421
吴孟达,http://live.aptvapp.com/live/huya/11336592
周润发,http://live.aptvapp.com/live/huya/11342387
成龙,http://live.aptvapp.com/live/huya/11342386
王晶,http://live.aptvapp.com/live/huya/11602058
沈腾,http://live.aptvapp.com/live/huya/11601968
黄渤,http://live.aptvapp.com/live/huya/11352876
强森,http://live.aptvapp.com/live/huya/21059581
漫威,http://live.aptvapp.com/live/huya/11602034
宇宙,http://live.aptvapp.com/live/huya/11602034
怪兽,http://live.aptvapp.com/live/huya/21059577
武侠,http://live.aptvapp.com/live/huya/21059577
警匪,http://live.aptvapp.com/live/huya/11352886
罪犯,http://live.aptvapp.com/live/huya/11352962
枪战,http://live.aptvapp.com/live/huya/21059579
海盗,http://live.aptvapp.com/live/huya/21059595
赛车,http://live.aptvapp.com/live/huya/11279247
救援,http://live.aptvapp.com/live/huya/21059594
热血,http://live.aptvapp.com/live/huya/11352934
盗墓,http://live.aptvapp.com/live/huya/21059552
贺岁,http://live.aptvapp.com/live/huya/11601971
玄幻,http://live.aptvapp.com/live/huya/11342414
谍战,http://live.aptvapp.com/live/huya/21059585
战争,http://live.aptvapp.com/live/huya/21059592
喜剧,http://live.aptvapp.com/live/huya/11352877
港片,http://live.aptvapp.com/live/huya/11602043
国产,http://live.aptvapp.com/live/huya/11352973
周星星,http://live.aptvapp.com/live/huya/11336587
李连杰,http://live.aptvapp.com/live/huya/11342390
洪金宝,http://live.aptvapp.com/live/huya/11279251
梁家辉,http://live.aptvapp.com/live/huya/11342429
许冠英,http://live.aptvapp.com/live/huya/11601972
刘德华,http://live.aptvapp.com/live/huya/11342424
斯坦森,http://live.aptvapp.com/live/huya/21059588
小鬼头,http://live.aptvapp.com/live/huya/11352963
八点档,http://live.aptvapp.com/live/huya/880261
蜘蛛侠,http://live.aptvapp.com/live/huya/21059599
贺 岁,http://live.aptvapp.com/live/huya/11601986
功夫,http://live.aptvapp.com/live/huya/11352941
黑帮,http://live.aptvapp.com/live/huya/11336719
灾 难,http://live.aptvapp.com/live/huya/11602075
谍 战,http://live.aptvapp.com/live/huya/21059587
战 争,http://live.aptvapp.com/live/huya/21059574
犯 罪,http://live.aptvapp.com/live/huya/11352974
古 装,http://live.aptvapp.com/live/huya/11336590
高分动作,http://live.aptvapp.com/live/huya/11352884
动 作,http://live.aptvapp.com/live/huya/11602077
搞笑喜剧,http://live.aptvapp.com/live/huya/11342423
喜剧专场,http://live.aptvapp.com/live/huya/11342423
黑 帮,http://live.aptvapp.com/live/huya/11342419
古 墓,http://live.aptvapp.com/live/huya/11352913
嫣 然,http://live.aptvapp.com/live/huya/11601977
女 神,http://live.aptvapp.com/live/huya/11336571



国内频道,#genre#
CCTV-1 综合,http://39.135.138.60:18890/PLTV/88888910/224/3221225618/index.m3u8
CCTV-2 财经,http://39.134.115.163:8080/PLTV/88888910/224/3221225619/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225619/index.m3u8
CCTV-3 综艺,http://39.134.115.163:8080/PLTV/88888910/224/3221225647/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225634/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225647/index.m3u8
CCTV-4 国际,http://39.134.115.163:8080/PLTV/88888910/224/3221225621/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225621/index.m3u8
CCTV-4 美洲,http://117.148.179.158/PLTV/88888888/224/3221231654/index.m3u8#http://117.148.179.160/PLTV/88888888/224/3221231654/index.m3u8
CCTV-4 欧洲,http://117.148.179.162/PLTV/88888888/224/3221231615/index.m3u8
CCTV-4K 超清,http://liveop.cctv.cn/hls/4KHD/playlist.m3u8
CCTV4K,https://p.ggiptv.com/v/4k.m3u8
CCTV-5 体育,http://39.134.115.163:8080/PLTV/88888910/224/3221225633/index.m3u8#http://39.135.138.58:18890/PLTV/88888910/224/3221225633/index.m3u8
CCTV-5 赛事,http://39.134.115.163:8080/PLTV/88888910/224/3221225649/index.m3u8#http://39.135.138.58:18890/PLTV/88888910/224/3221225649/index.m3u8
CCTV-6 电影,http://39.134.115.163:8080/PLTV/88888910/224/3221225632/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225650/index.m3u8
CCTV-7 军事,http://39.134.115.163:8080/PLTV/88888910/224/3221225624/index.m3u8#http://39.135.138.58:18890/PLTV/88888910/224/3221225624/index.m3u8
CCTV-8 电视剧,http://39.134.115.163:8080/PLTV/88888910/224/3221225635/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225631/index.m3u8
CCTV-9 纪录,http://39.134.115.163:8080/PLTV/88888910/224/3221225626/index.m3u8#http://39.135.138.58:18890/PLTV/88888910/224/3221225646/index.m3u8
CCTV-10 科教,http://39.134.115.163:8080/PLTV/88888910/224/3221225627/index.m3u8#http://39.135.138.58:18890/PLTV/88888910/224/3221225627/index.m3u8
CCTV-11 戏曲,http://39.134.115.163:8080/PLTV/88888910/224/3221225628/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225628/index.m3u8
CCTV-12 社会,http://39.134.115.163:8080/PLTV/88888910/224/3221225629/index.m3u8#http://39.135.138.58:18890/PLTV/88888910/224/3221225629/index.m3u8
CCTV-13 新闻,http://39.134.115.163:8080/PLTV/88888910/224/3221225638/index.m3u8#http://39.135.138.58:18890/PLTV/88888910/224/3221225638/index.m3u8
CCTV-14 少儿,http://39.134.115.163:8080/PLTV/88888910/224/3221225639/index.m3u8#http://39.135.138.58:18890/PLTV/88888910/224/3221225640/index.m3u8
CCTV-15 音乐,http://39.134.115.163:8080/PLTV/88888910/224/3221225641/index.m3u8#http://39.135.138.58:18890/PLTV/88888910/224/3221225641/index.m3u8
CCTV-16,http://liveop.cctv.cn/hls/CCTV16HD/playlist.m3u8
CCTV-17 农业,http://39.134.115.163:8080/PLTV/88888910/224/3221225908/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225907/index.m3u8
CCTV-1 综合,http://39.136.66.40/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225726/1/index.m3u8?fmt=ts2hls
CCTV-2 财经,http://39.136.66.40/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225706/1/index.m3u8?fmt=ts2hls
CCTV-3 综艺,http://39.136.66.40/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226008/1/index.m3u8?fmt=ts2hls
CCTV-4 国际,http://39.136.66.40/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225779/1/index.m3u8?fmt=ts2hls
CCTV-5 体育,http://39.136.66.40/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226024/1/index.m3u8?fmt=ts2hls
CCTV-5+ 赛事,http://39.136.66.40/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226171/1/index.m3u8?fmt=ts2hls
CCTV-6 电影,http://39.136.66.40/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226011/1/index.m3u8?fmt=ts2hls
CCTV-7 军事,http://39.136.66.40/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225745/1/index.m3u8?fmt=ts2hls
CCTV-8 电视剧,http://39.136.66.40/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226005/1/index.m3u8?fmt=ts2hls
CCTV-9 纪录,http://39.134.115.163:8080/PLTV/88888910/224/3221225626/index.m3u8#http://111.40.196.9/PLTV/88888888/224/3221225502/index.m3u8#http://39.135.46.246:6610/PLTV/77777777/224/3221225633/index.m3u8?hls#http://39.134.118.77/live.gq.miguvideo.com:8080/migu/kailu/20200324/cctv9hd/57/index.m3u8?&encrypt=1
CCTV-10 科教,http://39.136.66.40/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225685/1/index.m3u8?fmt=ts2hls
CCTV-11 戏曲,http://39.136.66.40/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225746/1/index.m3u8?fmt=ts2hls
CCTV-12 社会,http://39.136.66.40/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225747/1/index.m3u8?fmt=ts2hls
CCTV-13 新闻,http://39.136.66.40/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225748/1/index.m3u8?fmt=ts2hls
CCTV-14 少儿,http://39.136.66.40/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225727/1/index.m3u8?fmt=ts2hls
CCTV-15 音乐,http://39.136.66.40/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225749/1/index.m3u8?fmt=ts2hls
CCTV-17 农业,http://39.136.66.40/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226027/1/index.m3u8?fmt=ts2hls

湖南卫视,http://39.136.66.40/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225707/1/index.m3u8?fmt=ts2hls
广东卫视,http://39.136.66.40/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225720/1/index.m3u8?fmt=ts2hls
深圳卫视,http://39.136.66.40/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225712/1/index.m3u8?fmt=ts2hls
河南卫视,http://39.136.66.40/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225709/1/index.m3u8?fmt=ts2hls
辽宁卫视,http://39.136.66.40/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225717/1/index.m3u8?fmt=ts2hls
江西卫视,http://39.136.66.40/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225710/1/index.m3u8?fmt=ts2hls
山东卫视,http://39.136.66.40/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225728/1/index.m3u8?fmt=ts2hls
东南卫视,http://39.136.66.40/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225739/1/index.m3u8?fmt=ts2hls
浙江卫视,http://39.136.66.40/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225750/1/index.m3u8?fmt=ts2hls
江苏卫视,http://39.136.66.40/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225751/1/index.m3u8?fmt=ts2hls
吉林卫视,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225753/1/index.m3u8?fmt=ts2hls
北京卫视,http://39.136.66.40/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225754/1/index.m3u8?fmt=ts2hls
四川卫视,http://39.136.66.40/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225757/1/index.m3u8?fmt=ts2hls
黑龙江卫视,http://39.136.66.40/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225758/1/index.m3u8?fmt=ts2hls
贵州卫视,http://39.136.66.40/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225776/1/index.m3u8?fmt=ts2hls
湖南卫视,http://39.136.66.40/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225778/1/index.m3u8?fmt=ts2hls
浙江卫视,http://39.136.66.40/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225780/1/index.m3u8?fmt=ts2hls

央视2,#genre#
CCTV-1,http://183.207.249.176/ott.js.chinamobile.com/TVOD/3/224/3221228213/index.m3u8

CCTV-1,http://183.207.249.174/ott.js.chinamobile.com/PLTV/3/224/3221227644/index.m3u8

CCTV-1,http://183.207.249.174/ott.js.chinamobile.com/TVOD/3/224/3221227467/index.m3u8

CCTV-1,http://183.207.249.175/ott.js.chinamobile.com/TVOD/3/224/3221227467/index.m3u8

CCTV-1,http://183.207.249.174/ott.js.chinamobile.com/PLTV/3/224/3221227675/index.m3u8

CCTV-1,http://183.207.249.175/ott.js.chinamobile.com/TVOD/3/224/3221227675/index.m3u8

CCTV-1,http://183.207.249.176/ott.js.chinamobile.com/PLTV/4/224/3221227641/index.m3u8

CCTV-1,http://183.207.249.176/ott.js.chinamobile.com/PLTV/4/224/3221227725/index.m3u8

CCTV-2,http://39.134.19.248:6610/yinhe/2/ch00000090990000001332/index.m3u8?virtualDomain=yinhe.live_hls.zte.com

CCTV-2,http://39.134.19.248:6610/yinhe/2/ch00000090990000001293/index.m3u8?virtualDomain=yinhe.live_hls.zte.com

CCTV-2,http://dbiptv.sn.chinamobile.com/TVOD/88888893/224/3221226195/index.m3u8

CCTV-2,http://dbiptv.sn.chinamobile.com/TVOD/88888893/224/3221226224/index.m3u8

CCTV-3,http://183.207.249.176/ott.js.chinamobile.com/PLTV/4/224/3221227650/index.m3u8

CCTV-3,http://183.207.249.176/ott.js.chinamobile.com/TVOD/3/224/3221228237/index.m3u8

CCTV-3,http://183.207.249.176/ott.js.chinamobile.com/TVOD/3/224/3221228188/index.m3u8

CCTV-3,http://183.207.249.174/ott.js.chinamobile.com/TVOD/3/224/3221227546/index.m3u8

CCTV-3,http://183.207.249.176/ott.js.chinamobile.com/PLTV/4/224/3221227650/index.m3u8

CCTV-3,http://183.207.249.175/ott.js.chinamobile.com/TVOD/3/224/3221227650/index.m3u8

CCTV-4,http://183.207.249.176/ott.js.chinamobile.com/PLTV/4/224/3221227683/index.m3u8

CCTV-4,http://183.207.249.175/ott.js.chinamobile.com/TVOD/3/224/3221227683/index.m3u8

CCTV-5,http://39.134.19.248:6610/yinhe/2/ch00000090990000001850/index.m3u8?virtualDomain=yinhe.live_hls.zte.com

CCTV-5,http://dbiptv.sn.chinamobile.com/TVOD/88888893/224/3221226395/index.m3u8

CCTV-5+,http://183.207.249.176/ott.js.chinamobile.com/TVOD/3/224/3221228114/index.m3u8

CCTV-5+,http://183.207.249.176/ott.js.chinamobile.com/PLTV/4/224/3221227685/index.m3u8

CCTV-5+,http://183.207.249.176/ott.js.chinamobile.com/PLTV/4/224/3221227714/index.m3u8

CCTV-6,http://39.134.19.248:6610/yinhe/2/ch00000090990000001859/index.m3u8?virtualDomain=yinhe.live_hls.zte.com

CCTV-6,http://dbiptv.sn.chinamobile.com/TVOD/88888893/224/3221226393/index.m3u8

CCTV-7,http://183.207.249.173/ott.js.chinamobile.com/PLTV/3/224/3221225546/index.m3u8

CCTV-7,http://183.207.249.174/ott.js.chinamobile.com/PLTV/3/224/3221225546/index.m3u8

CCTV-8,http://112.29.207.164/liveplay-kk.rtxapp.com/live/program/live/cctv8hd/4000000/mnf.m3u8

CCTV-8,http://39.134.19.248:6610/yinhe/2/ch00000090990000001869/index.m3u8?virtualDomain=yinhe.live_hls.zte.com

CCTV-8,http://dbiptv.sn.chinamobile.com/TVOD/88888893/224/3221226391/index.m3u8

CCTV-9,http://183.207.249.13/PLTV/3/224/3221225532/index.m3u8

CCTV-9,http://183.207.249.14/PLTV/3/224/3221225532/index.m3u8

CCTV-9,http://183.207.249.174/ott.js.chinamobile.com/TVOD/3/224/3221225532/index.m3u8

CCTV-9,http://183.207.249.173/ott.js.chinamobile.com/TVOD/3/224/3221225532/index.m3u8

CCTV-10,http://183.207.249.7/PLTV/3/224/3221225550/index.m3u8

CCTV-10,http://183.207.249.8/PLTV/3/224/3221225550/index.m3u8

CCTV-10,http://dbiptv.sn.chinamobile.com/TVOD/88888893/224/3221226189/index.m3u8

CCTV-11,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240328_1/playlist.m3u8?CONTENTID=00000110240328_1

CCTV-11,http://39.134.65.2/0000000000001001/1/1.m3u8?Contentid=1000000002000019789&amp;livemode=1&amp;stbId=3&amp;channel-id=ystenlive

CCTV-12,http://183.207.249.7/PLTV/3/224/3221225556/index.m3u8

CCTV-12,http://183.207.249.8/PLTV/3/224/3221225556/index.m3u8

CCTV-12,http://dbiptv.sn.chinamobile.com/TVOD/88888893/224/3221226190/index.m3u8

CCTV-13,http://183.207.249.11/PLTV/3/224/3221225560/index.m3u8

CCTV-13,http://183.207.249.12/PLTV/3/224/3221225560/index.m3u8

CCTV-14,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240253_1/playlist.m3u8?CONTENTID=00000110240253_1

CCTV-14,http://dbiptv.sn.chinamobile.com/TVOD/88888893/224/3221226193/index.m3u8

CCTV-14,http://112.29.207.164/liveplay-kk.rtxapp.com/live/program/live/cctvsehd/4000000/mnf.m3u8

CCTV-15,http://39.136.48.11:8089/PLTV/88888888/224/3221226409/index.m3u8

CCTV-15,http://39.136.48.22:8089/PLTV/88888888/224/3221226409/index.m3u8

CCTV-16,http://183.207.249.176/ott.js.chinamobile.com/TVOD/3/224/3221228112/index.m3u8

